Contig	Contig_ID	ORF	ORF_ID	ARG	ARG_SNPs	AMR_category	AMR_sub_class	Resistance_mechanism	Database	MGE_prediction	genome_name	newgenome_name
c_000000000005	0000000005	5_168	0000001898	AADE	n/a	aminoglycoside	aminoglycoside antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_04_S229	CM6_04
c_000000000005	0000000005	5_43	0000001773	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	ambiguous (phage/chromosome)	CM6_04_S229	CM6_04
c_000000000007	0000000007	7_198	0000002603	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	CM6_04_S229	CM6_04
c_000000000007	0000000007	7_41	0000002446	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_04_S229	CM6_04
c_000000000007	0000000007	7_54	0000002459	TETO	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	CM6_04_S229	CM6_04
c_000000000008	0000000008	8_110	0000002786	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_04_S229	CM6_04
c_000000000016	0000000016	16_5	0000004070	UGD	n/a	peptide	peptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_04_S229	CM6_04
c_000000000017	0000000017	17_71	0000004233	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	CM6_04_S229	CM6_04
c_000000000001	0000000001	1_176	0000000176	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	CM6_05_S230	CM6_05
c_000000000001	0000000001	1_177	0000000177	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	CM6_05_S230	CM6_05
c_000000000004	0000000004	4_169	0000001266	AADE	n/a	aminoglycoside	aminoglycoside antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_05_S230	CM6_05
c_000000000004	0000000004	4_44	0000001141	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	ambiguous (phage/chromosome)	CM6_05_S230	CM6_05
c_000000000010	0000000010	10_218	0000003112	TETO	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	CM6_05_S230	CM6_05
c_000000000010	0000000010	10_231	0000003125	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_05_S230	CM6_05
c_000000000010	0000000010	10_74	0000002968	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	CM6_05_S230	CM6_05
c_000000000012	0000000012	12_135	0000003599	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_05_S230	CM6_05
c_000000000016	0000000016	16_94	0000004244	UGD	n/a	peptide	peptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_05_S230	CM6_05
c_000000000018	0000000018	18_14	0000004300	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	CM6_05_S230	CM6_05
c_000000000002	0000000002	2_169	0000000809	AADE	n/a	aminoglycoside	aminoglycoside antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_06_S231	CM6_06
c_000000000002	0000000002	2_294	0000000934	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	ambiguous (phage/chromosome)	CM6_06_S231	CM6_06
c_000000000007	0000000007	7_198	0000002322	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	CM6_06_S231	CM6_06
c_000000000007	0000000007	7_41	0000002165	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_06_S231	CM6_06
c_000000000007	0000000007	7_54	0000002178	TETO	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	CM6_06_S231	CM6_06
c_000000000008	0000000008	8_8	0000002403	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	CM6_06_S231	CM6_06
c_000000000008	0000000008	8_9	0000002404	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	CM6_06_S231	CM6_06
c_000000000010	0000000010	10_135	0000003093	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_06_S231	CM6_06
c_000000000016	0000000016	16_5	0000003999	UGD	n/a	peptide	peptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_06_S231	CM6_06
c_000000000017	0000000017	17_10	0000004101	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	CM6_06_S231	CM6_06
c_000000000002	0000000002	2_255	0000000742	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	CM6_08_S233	CM6_08
c_000000000002	0000000002	2_256	0000000743	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	CM6_08_S233	CM6_08
c_000000000004	0000000004	4_169	0000001501	AADE	n/a	aminoglycoside	aminoglycoside antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_08_S233	CM6_08
c_000000000004	0000000004	4_294	0000001626	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	ambiguous (phage/chromosome)	CM6_08_S233	CM6_08
c_000000000008	0000000008	8_218	0000002775	TETO	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	CM6_08_S233	CM6_08
c_000000000008	0000000008	8_231	0000002788	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_08_S233	CM6_08
c_000000000008	0000000008	8_74	0000002631	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	CM6_08_S233	CM6_08
c_000000000010	0000000010	10_135	0000003262	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_08_S233	CM6_08
c_000000000015	0000000015	15_94	0000004090	UGD	n/a	peptide	peptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_08_S233	CM6_08
c_000000000016	0000000016	16_71	0000004165	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	CM6_08_S233	CM6_08
c_000000000003	0000000003	3_160	0000000797	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_34_S237	CM6_34
c_000000000006	0000000006	6_57	0000001176	UGD	n/a	peptide	peptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_34_S237	CM6_34
c_000000000007	0000000007	7_76	0000001341	BRUCELLA SUIS MPRF	n/a	peptide	peptide antibiotic	antibiotic target alteration	RGI	ambiguous (phage/chromosome)	CM6_34_S237	CM6_34
c_000000000016	0000000016	16_13	0000002323	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_34_S237	CM6_34
c_000000000018	0000000018	18_15	0000002500	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_34_S237	CM6_34
c_000000000020	0000000020	20_71	0000002761	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	chromosome	CM6_34_S237	CM6_34
c_000000000035	0000000035	35_24	0000003570	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	CM6_34_S237	CM6_34
c_000000000035	0000000035	35_25	0000003571	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	CM6_34_S237	CM6_34
c_000000000001	0000000001	1_169	0000000169	AADE	n/a	aminoglycoside	aminoglycoside antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_81_S240	CM6_81
c_000000000001	0000000001	1_444	0000000444	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	CM6_81_S240	CM6_81
c_000000000001	0000000001	1_445	0000000445	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	CM6_81_S240	CM6_81
c_000000000008	0000000008	8_198	0000002893	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	CM6_81_S240	CM6_81
c_000000000008	0000000008	8_41	0000002736	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	CM6_81_S240	CM6_81
c_000000000008	0000000008	8_54	0000002749	TETO	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	CM6_81_S240	CM6_81
c_000000000010	0000000010	10_110	0000003376	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_81_S240	CM6_81
c_000000000011	0000000011	11_164	0000003674	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	CM6_81_S240	CM6_81
c_000000000014	0000000014	14_5	0000003978	UGD	n/a	peptide	peptide antibiotic	antibiotic target alteration	DeepARG	chromosome	CM6_81_S240	CM6_81
c_000000000016	0000000016	16_19	0000004175	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	chromosome	CM6_81_S240	CM6_81
c_000000000001	0000000001	1_402	0000000402	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000001	0000000001	1_65	0000000065	AADE	n/a	aminoglycoside	aminoglycoside antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000001	0000000001	1_77	0000000077	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000002	0000000002	2_15	0000000530	TETM	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	RGI	ambiguous (phage/chromosome)	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000002	0000000002	2_16	0000000531	TET(W/N/W)	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	RGI	ambiguous (phage/chromosome)	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000003	0000000003	3_39	0000000985	ERMB	n/a	MLS	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic	antibiotic target alteration	DeepARG/RGI	ambiguous (phage/chromosome)	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000005	0000000005	5_48	0000001796	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000009	0000000009	9_144	0000002779	AAC(6')-IE-APH(2'')-IA	n/a	aminoglycoside	aminoglycoside antibiotic	antibiotic inactivation	RGI	chromosome	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000010	0000000010	10_108	0000002924	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000018	0000000018	18_73	0000003992	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	chromosome	GCA_000165065_1_ASM16506v1_genomic	GCA_000165065
c_000000000001	0000000001	1_279	0000000279	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_003603195_1_ASM360319v1_genomic	GCA_003603195
c_000000000001	0000000001	1_290	0000000290	AADE	n/a	aminoglycoside	aminoglycoside antibiotic	-	DeepARG	chromosome	GCA_003603195_1_ASM360319v1_genomic	GCA_003603195
c_000000000012	0000000012	12_132	0000001445	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	GCA_003603195_1_ASM360319v1_genomic	GCA_003603195
c_000000000016	0000000016	16_4	0000001890	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_003603195_1_ASM360319v1_genomic	GCA_003603195
c_000000000021	0000000021	21_19	0000002218	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	chromosome	GCA_003603195_1_ASM360319v1_genomic	GCA_003603195
c_000000000024	0000000024	24_6	0000002572	ERMB	n/a	MLS	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic	antibiotic target alteration	DeepARG/RGI	unclassified	GCA_003603195_1_ASM360319v1_genomic	GCA_003603195
c_000000000038	0000000038	38_24	0000003289	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	GCA_003603195_1_ASM360319v1_genomic	GCA_003603195
c_000000000038	0000000038	38_25	0000003290	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	GCA_003603195_1_ASM360319v1_genomic	GCA_003603195
c_000000000004	0000000004	4_2	0000000462	TETM	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	chromosome	GCA_003603255_1_ASM360325v1_genomic	GCA_003603255
c_000000000012	0000000012	12_88	0000001205	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_003603255_1_ASM360325v1_genomic	GCA_003603255
c_000000000014	0000000014	14_30	0000001431	MEXK	n/a	multidrug	macrolide antibiotic;tetracycline antibiotic;triclosan	antibiotic efflux	RGI	ambiguous (phage/chromosome)	GCA_003603255_1_ASM360325v1_genomic	GCA_003603255
c_000000000026	0000000026	26_23	0000002312	ERMB	n/a	MLS	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic	antibiotic target alteration	DeepARG/RGI	chromosome	GCA_003603255_1_ASM360325v1_genomic	GCA_003603255
c_000000000028	0000000028	28_19	0000002410	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	chromosome	GCA_003603255_1_ASM360325v1_genomic	GCA_003603255
c_000000000031	0000000031	31_4	0000002520	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_003603255_1_ASM360325v1_genomic	GCA_003603255
c_000000000039	0000000039	39_24	0000002941	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	GCA_003603255_1_ASM360325v1_genomic	GCA_003603255
c_000000000039	0000000039	39_25	0000002942	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	GCA_003603255_1_ASM360325v1_genomic	GCA_003603255
c_000000000056	0000000056	56_85	0000003496	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	GCA_003603255_1_ASM360325v1_genomic	GCA_003603255
c_000000000001	0000000001	1_402	0000000402	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
c_000000000001	0000000001	1_65	0000000065	AADE	n/a	aminoglycoside	aminoglycoside antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
c_000000000001	0000000001	1_77	0000000077	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
c_000000000002	0000000002	2_15	0000000530	TETM	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	RGI	ambiguous (phage/chromosome)	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
c_000000000002	0000000002	2_16	0000000531	TET(W/N/W)	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	RGI	ambiguous (phage/chromosome)	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
c_000000000003	0000000003	3_39	0000000985	ERMB	n/a	MLS	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic	antibiotic target alteration	DeepARG/RGI	ambiguous (phage/chromosome)	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
c_000000000005	0000000005	5_48	0000001796	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
c_000000000009	0000000009	9_144	0000002779	AAC(6')-IE-APH(2'')-IA	n/a	aminoglycoside	aminoglycoside antibiotic	antibiotic inactivation	RGI	chromosome	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
c_000000000010	0000000010	10_108	0000002924	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	chromosome	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
c_000000000018	0000000018	18_73	0000003992	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	chromosome	GCA_902374175_1_MGYG_HGUT_01352_genomic	GCA_902374175
NODE_1_length_279408_cov_12.753589	0000000001	1_132	0000000132	TET(W/N/W)	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	SRR12535143	SRR12535143
NODE_1_length_279408_cov_12.753589	0000000001	1_168	0000000168	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535143	SRR12535143
NODE_15_length_117960_cov_13.861244	0000000015	15_81	0000002598	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535143	SRR12535143
NODE_20_length_94652_cov_12.525015	0000000020	20_66	0000003121	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535143	SRR12535143
NODE_24_length_79566_cov_13.167814	0000000024	24_47	0000003419	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535143	SRR12535143
NODE_24_length_79566_cov_13.167814	0000000024	24_48	0000003420	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	chromosome	SRR12535143	SRR12535143
NODE_3_length_259151_cov_11.343385	0000000003	3_176	0000000661	TETO	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	chromosome	SRR12535143	SRR12535143
NODE_36_length_38279_cov_14.055672	0000000036	36_14	0000004095	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	chromosome	SRR12535143	SRR12535143
NODE_18_length_78098_cov_19.546947	0000000018	18_60	0000004014	UGD	n/a	peptide	peptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535151	SRR12535151
NODE_2_length_490213_cov_19.986270	0000000002	2_254	0000000807	EFRA	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	SRR12535151	SRR12535151
NODE_2_length_490213_cov_19.986270	0000000002	2_255	0000000808	EFRB	n/a	multidrug	fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic	antibiotic efflux	DeepARG	ambiguous (phage/chromosome)	SRR12535151	SRR12535151
NODE_5_length_298157_cov_22.147378	0000000005	5_168	0000001944	AADE	n/a	aminoglycoside	aminoglycoside antibiotic	-	DeepARG	chromosome	SRR12535151	SRR12535151
NODE_5_length_298157_cov_22.147378	0000000005	5_44	0000001820	TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	n/a	unclassified	unclassified	-	DeepARG	chromosome	SRR12535151	SRR12535151
NODE_6_length_253588_cov_20.487838	0000000006	6_136	0000002200	VANRI	n/a	glycopeptide	glycopeptide antibiotic	antibiotic target alteration	DeepARG	chromosome	SRR12535151	SRR12535151
NODE_7_length_218285_cov_19.768443	0000000007	7_162	0000002472	TETO	n/a	tetracycline	tetracycline antibiotic	antibiotic target protection	DeepARG/RGI	ambiguous (phage/chromosome)	SRR12535151	SRR12535151
NODE_7_length_218285_cov_19.768443	0000000007	7_175	0000002485	VANU	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	ambiguous (phage/chromosome)	SRR12535151	SRR12535151
NODE_7_length_218285_cov_19.768443	0000000007	7_74	0000002384	LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	n/a	MLS	lincosamide antibiotic	antibiotic target alteration	DeepARG	ambiguous (phage/chromosome)	SRR12535151	SRR12535151
NODE_8_length_205116_cov_18.799077	0000000008	8_10	0000002535	VANR	n/a	glycopeptide	glycopeptide antibiotic	-	DeepARG	chromosome	SRR12535151	SRR12535151
