Gene ID	HMMER	Hotpep	DIAMOND	#ofTools	genome_name
NODE_6_length_249718_cov_16.321358_130	-	-	CBM0	1	SRR12535141
NODE_6_length_249718_cov_16.321358_181	-	-	GT4	1	SRR12535141
NODE_6_length_249718_cov_16.321358_216	-	-	GT9	1	SRR12535141
NODE_7_length_239212_cov_17.089566_35	-	-	CBM50	1	SRR12535141
NODE_7_length_239212_cov_17.089566_64	-	-	GT1	1	SRR12535141
NODE_7_length_239212_cov_17.089566_154	-	-	GH5_11	1	SRR12535141
NODE_9_length_205923_cov_17.144295_32	-	-	GT2	1	SRR12535141
NODE_9_length_205923_cov_17.144295_40	-	-	CBM50	1	SRR12535141
NODE_9_length_205923_cov_17.144295_89	-	-	CBM50+GH25	1	SRR12535141
NODE_13_length_119714_cov_15.487444_18	-	-	GH73	1	SRR12535141
NODE_15_length_109272_cov_16.202959_71	-	-	GH130	1	SRR12535141
NODE_15_length_109272_cov_16.202959_100	-	-	GH152	1	SRR12535141
NODE_15_length_109272_cov_16.202959_107	-	-	CE0	1	SRR12535141
NODE_16_length_101272_cov_18.353621_12	-	-	GH13_29	1	SRR12535141
NODE_16_length_101272_cov_18.353621_20	-	-	GT2	1	SRR12535141
NODE_16_length_101272_cov_18.353621_70	-	-	GH13_23	1	SRR12535141
NODE_16_length_101272_cov_18.353621_72	-	-	GH13_31	1	SRR12535141
NODE_17_length_95536_cov_18.560062_24	-	-	CBM50	1	SRR12535141
NODE_17_length_95536_cov_18.560062_78	-	-	GH1	1	SRR12535141
NODE_18_length_79867_cov_17.788939_54	-	-	GH170	1	SRR12535141
NODE_18_length_79867_cov_17.788939_59	-	-	GH1	1	SRR12535141
NODE_19_length_77218_cov_19.086352_36	-	-	CBM48+GH13_9	1	SRR12535141
NODE_22_length_46239_cov_15.059355_19	-	-	GT2	1	SRR12535141
NODE_22_length_46239_cov_15.059355_20	-	-	GT2	1	SRR12535141
NODE_27_length_24921_cov_16.035613_18	-	-	GH28	1	SRR12535141
NODE_27_length_24921_cov_16.035613_21	-	-	GH13	1	SRR12535141
NODE_30_length_7411_cov_18.388660_2	-	-	GH38	1	SRR12535141
NODE_10_length_214125_cov_14.544131_146	CE10(371-630)	-	-	1	SRR12535142
NODE_10_length_214125_cov_14.544131_153	GH1(3-466)	GH1(19)	GH1	3	SRR12535142
NODE_10_length_214125_cov_14.544131_64	GT5(3-475)	GT5(26)	GT5	3	SRR12535142
NODE_11_length_177654_cov_13.670078_108	CE10(421-660)	-	-	1	SRR12535142
NODE_11_length_177654_cov_13.670078_66	GH112(6-717)	GH112(1)	GH112	3	SRR12535142
NODE_12_length_176205_cov_14.212639_38	GH1(7-467)	GH1(66)	GH1	3	SRR12535142
NODE_12_length_176205_cov_14.212639_40	GH1(6-485)	GH1(45)	GH1	3	SRR12535142
NODE_12_length_176205_cov_14.212639_6	GH109(2-114)	-	-	1	SRR12535142
NODE_12_length_176205_cov_14.212639_88	GH1(3-459)	GH1(19)	GH1	3	SRR12535142
NODE_13_length_162913_cov_14.243203_112	CE9(4-375)	CE9(43)	CE9	3	SRR12535142
NODE_13_length_162913_cov_14.243203_24	GH77(9-469)	GH77(5)	GH77	3	SRR12535142
NODE_13_length_162913_cov_14.243203_25	GT35(81-751)	GT35(1)	GT35	3	SRR12535142
NODE_15_length_54344_cov_15.027556_20	GH1(7-480)	GH1(2)	GH1	3	SRR12535142
NODE_15_length_54344_cov_15.027556_46	CE4(44-150)	CE4(84)	CE4	3	SRR12535142
NODE_15_length_54344_cov_15.027556_51	GH13_29(25-368)	GH13(3)	GH13_29	3	SRR12535142
NODE_16_length_50968_cov_12.418835_25	CE1(14-249)	-	-	1	SRR12535142
NODE_16_length_50968_cov_12.418835_7	GT51(45-213)	GT51(58)	GT51	3	SRR12535142
NODE_19_length_28596_cov_14.621272_10	GH1(7-477)	GH1(11)	GH1	3	SRR12535142
NODE_1_length_746899_cov_14.590875_145	GH1(4-470)	GH1(1)	GH1	3	SRR12535142
NODE_1_length_746899_cov_14.590875_242	GH1(3-471)	-	GH1	2	SRR12535142
NODE_1_length_746899_cov_14.590875_269	GH73(287-401)	GH73(56)	GH73	3	SRR12535142
NODE_1_length_746899_cov_14.590875_394	GH38(3-254)	GH38(10)	GH38	3	SRR12535142
NODE_1_length_746899_cov_14.590875_396	GH1(3-456)	GH1(6)	GH1	3	SRR12535142
NODE_1_length_746899_cov_14.590875_496	GT4(207-348)	GT4(191)	GT4	3	SRR12535142
NODE_1_length_746899_cov_14.590875_497	GT2_Glycos_transf_2(11-169)	-	GT2	2	SRR12535142
NODE_1_length_746899_cov_14.590875_499	GT4(206-350)	-	GT4	2	SRR12535142
NODE_1_length_746899_cov_14.590875_500	GT2_Glycos_transf_2(7-111)	-	GT2	2	SRR12535142
NODE_1_length_746899_cov_14.590875_501	GT2_Glycos_transf_2(6-160)	-	GT2	2	SRR12535142
NODE_1_length_746899_cov_14.590875_51	GH38(5-277)	-	GH38	2	SRR12535142
NODE_1_length_746899_cov_14.590875_511	GT2_Glycos_transf_2(9-153)	-	GT2	2	SRR12535142
NODE_1_length_746899_cov_14.590875_587	GH25(113-303)	GH25(33)	GH25	3	SRR12535142
NODE_1_length_746899_cov_14.590875_613	CBM48(21-104)+GH13_9(172-459)	GH13(20)+CBM48(6)	CBM48+GH13_9	3	SRR12535142
NODE_1_length_746899_cov_14.590875_621	GT2_Glycos_transf_2(8-160)	GT2(115)+GT4(135)	GT2	3	SRR12535142
NODE_1_length_746899_cov_14.590875_622	GT2_Glycos_transf_2(36-199)	GT2(83)+GT4(135)+GT8(43)	GT2	3	SRR12535142
NODE_1_length_746899_cov_14.590875_627	GT2_Glycos_transf_2(4-145)	GT2(18)	GT2	3	SRR12535142
NODE_1_length_746899_cov_14.590875_629	GT35(96-799)	GT35(1)	GT35	3	SRR12535142
NODE_1_length_746899_cov_14.590875_63	GH1(2-472)	GH1(1)	GH1	3	SRR12535142
NODE_1_length_746899_cov_14.590875_631	GH13_14(259-573)	GH13(10)+CBM25(3)+CBM41(5)+CBM48(16)+CBM68(1)	CBM48+GH13_14	3	SRR12535142
NODE_2_length_381755_cov_13.704901_106	CE4(240-369)	CE4(67)	CE4	3	SRR12535142
NODE_2_length_381755_cov_13.704901_107	CE4(241-356)	CE4(67)	CE4	3	SRR12535142
NODE_2_length_381755_cov_13.704901_146	GH112(6-720)	GH112(1)	GH112	3	SRR12535142
NODE_2_length_381755_cov_13.704901_193	CE10(26-276)	-	-	1	SRR12535142
NODE_2_length_381755_cov_13.704901_194	CE10(44-269)	-	-	1	SRR12535142
NODE_2_length_381755_cov_13.704901_195	GH32(9-308)	GH32(38)+CBM38(7)	GH32	3	SRR12535142
NODE_2_length_381755_cov_13.704901_240	GH1(9-488)	GH1(45)	GH1	3	SRR12535142
NODE_2_length_381755_cov_13.704901_246	GH109(4-117)	-	-	1	SRR12535142
NODE_2_length_381755_cov_13.704901_268	CBM66(238-392)+GH32(525-833)+CBM66(1096-1258)	GH32(24)+CBM38(1)+CBM66(1)	CBM66+GH32	3	SRR12535142
NODE_2_length_381755_cov_13.704901_92	GH4(4-181)	GH4(14)	GH4	3	SRR12535142
NODE_2_length_381755_cov_13.704901_95	CE9(6-369)	CE9(63)	CE9	3	SRR12535142
NODE_3_length_375379_cov_12.402015_133	GH1(5-486)	GH1(1)	GH1	3	SRR12535142
NODE_3_length_375379_cov_12.402015_207	GH1(2-470)	GH1(1)	GH1	3	SRR12535142
NODE_3_length_375379_cov_12.402015_32	GT51(73-270)	-	GT51	2	SRR12535142
NODE_3_length_375379_cov_12.402015_34	GT51(309-503)	-	GT51	2	SRR12535142
NODE_4_length_346038_cov_14.311152_125	GH1(5-480)	GH1(11)	GH1	3	SRR12535142
NODE_4_length_346038_cov_14.311152_126	GH1(7-473)	GH1(11)	GH1	3	SRR12535142
NODE_4_length_346038_cov_14.311152_294	GT14(3-256)	-	GT0	2	SRR12535142
NODE_4_length_346038_cov_14.311152_327	CE10(30-243)	-	-	1	SRR12535142
NODE_5_length_286904_cov_12.785164_166	GT2_Glycos_transf_2(21-168)	-	GT2	2	SRR12535142
NODE_5_length_286904_cov_12.785164_168	GT4(187-298)	-	GT4	2	SRR12535142
NODE_5_length_286904_cov_12.785164_169	GT4(187-337)	-	GT4	2	SRR12535142
NODE_5_length_286904_cov_12.785164_180	CE4(222-356)	-	-	1	SRR12535142
NODE_5_length_286904_cov_12.785164_210	GH25(6-181)	GH25(88)	GH25	3	SRR12535142
NODE_5_length_286904_cov_12.785164_228	GT4(207-351)	GT4(55)	GT4	3	SRR12535142
NODE_5_length_286904_cov_12.785164_230	GT4(164-312)	GT4(42)	GT4	3	SRR12535142
NODE_5_length_286904_cov_12.785164_238	CE4(235-362)	-	CE4	2	SRR12535142
NODE_5_length_286904_cov_12.785164_263	CE1(83-248)	-	-	1	SRR12535142
NODE_5_length_286904_cov_12.785164_265	CE4(243-359)	CE4(93)	CE4	3	SRR12535142
NODE_5_length_286904_cov_12.785164_96	GT28(189-344)	GT28(25)	GT28	3	SRR12535142
NODE_6_length_270417_cov_14.723353_102	GH43_24(22-267)	GH43(91)	GH43_24	3	SRR12535142
NODE_6_length_270417_cov_14.723353_123	GH4(6-183)	GH4(2)	GH4	3	SRR12535142
NODE_6_length_270417_cov_14.723353_196	GH1(1-476)	GH1(57)	GH1	3	SRR12535142
NODE_6_length_270417_cov_14.723353_198	GH1(6-478)	GH1(7)	GH1	3	SRR12535142
NODE_6_length_270417_cov_14.723353_206	GH109(5-119)	-	-	1	SRR12535142
NODE_6_length_270417_cov_14.723353_252	GT2_Glycos_transf_2(5-150)	GT2(193)	GT2	3	SRR12535142
NODE_6_length_270417_cov_14.723353_77	CE9(6-365)	-	CE9	2	SRR12535142
NODE_6_length_270417_cov_14.723353_80	GT51(50-221)	GT51(13)	GT51	3	SRR12535142
NODE_8_length_225882_cov_13.097220_106	GH73(288-404)	-	GH73	2	SRR12535142
NODE_8_length_225882_cov_13.097220_121	GH4(7-187)	GH4(1)	GH4	3	SRR12535142
NODE_8_length_225882_cov_13.097220_155	GH1(3-458)	GH1(1)	GH1	3	SRR12535142
NODE_8_length_225882_cov_13.097220_169	CE6(54-145)	CE6(2)	CE0	3	SRR12535142
NODE_8_length_225882_cov_13.097220_45	CE4(91-224)	-	-	1	SRR12535142
NODE_9_length_215325_cov_13.062826_120	GH1(1-476)	GH1(1)	GH1	3	SRR12535142
NODE_9_length_215325_cov_13.062826_9	GH13_20(34-324)	GH13(61)	GH13	3	SRR12535142
NODE_4_length_346038_cov_14.311152_256	-	GH0(66)	-	1	SRR12535142
NODE_4_length_346038_cov_14.311152_336	-	GH1(2)	-	1	SRR12535142
NODE_6_length_270417_cov_14.723353_79	-	GH23(192)	-	1	SRR12535142
NODE_2_length_381755_cov_13.704901_196	-	GH32(46)	-	1	SRR12535142
NODE_3_length_375379_cov_12.402015_328	-	GH38(8)	-	1	SRR12535142
NODE_2_length_381755_cov_13.704901_295	-	CBM5(68)	-	1	SRR12535142
NODE_5_length_286904_cov_12.785164_115	-	CBM5(68)	-	1	SRR12535142
NODE_1_length_746899_cov_14.590875_29	-	-	GH13_23	1	SRR12535142
NODE_1_length_746899_cov_14.590875_31	-	-	GH13_31	1	SRR12535142
NODE_1_length_746899_cov_14.590875_450	-	-	GH23	1	SRR12535142
NODE_1_length_746899_cov_14.590875_468	-	-	GH3	1	SRR12535142
NODE_1_length_746899_cov_14.590875_487	-	-	GT0	1	SRR12535142
NODE_1_length_746899_cov_14.590875_505	-	-	GT2	1	SRR12535142
NODE_1_length_746899_cov_14.590875_506	-	-	GT2	1	SRR12535142
NODE_1_length_746899_cov_14.590875_612	-	-	GT2	1	SRR12535142
NODE_1_length_746899_cov_14.590875_616	-	-	GH25	1	SRR12535142
NODE_2_length_381755_cov_13.704901_77	-	-	GT30	1	SRR12535142
NODE_2_length_381755_cov_13.704901_118	-	-	CBM50	1	SRR12535142
NODE_2_length_381755_cov_13.704901_120	-	-	GH73	1	SRR12535142
NODE_2_length_381755_cov_13.704901_271	-	-	GH170	1	SRR12535142
NODE_2_length_381755_cov_13.704901_276	-	-	GH1	1	SRR12535142
NODE_3_length_375379_cov_12.402015_21	-	-	GT2	1	SRR12535142
NODE_3_length_375379_cov_12.402015_246	-	-	GH13	1	SRR12535142
NODE_3_length_375379_cov_12.402015_249	-	-	GH28	1	SRR12535142
NODE_3_length_375379_cov_12.402015_347	-	-	GH5_11	1	SRR12535142
NODE_4_length_346038_cov_14.311152_16	-	-	GH13_31	1	SRR12535142
NODE_4_length_346038_cov_14.311152_104	-	-	CBM50	1	SRR12535142
NODE_5_length_286904_cov_12.785164_79	-	-	CBM0	1	SRR12535142
NODE_5_length_286904_cov_12.785164_130	-	-	GT4	1	SRR12535142
NODE_5_length_286904_cov_12.785164_164	-	-	GT9	1	SRR12535142
NODE_6_length_270417_cov_14.723353_20	-	-	GH13_11	1	SRR12535142
NODE_6_length_270417_cov_14.723353_49	-	-	GT58	1	SRR12535142
NODE_6_length_270417_cov_14.723353_117	-	-	GH84	1	SRR12535142
NODE_6_length_270417_cov_14.723353_122	-	-	GH4	1	SRR12535142
NODE_6_length_270417_cov_14.723353_161	-	-	GH13	1	SRR12535142
NODE_6_length_270417_cov_14.723353_174	-	-	GH170	1	SRR12535142
NODE_7_length_255488_cov_12.207547_35	-	-	GT2	1	SRR12535142
NODE_7_length_255488_cov_12.207547_127	-	-	GH1	1	SRR12535142
NODE_7_length_255488_cov_12.207547_145	-	-	GT47	1	SRR12535142
NODE_7_length_255488_cov_12.207547_172	-	-	GT83	1	SRR12535142
NODE_7_length_255488_cov_12.207547_177	-	-	GT4	1	SRR12535142
NODE_7_length_255488_cov_12.207547_230	-	-	GH13	1	SRR12535142
NODE_7_length_255488_cov_12.207547_235	-	-	GH28	1	SRR12535142
NODE_8_length_225882_cov_13.097220_111	-	-	CBM50	1	SRR12535142
NODE_8_length_225882_cov_13.097220_142	-	-	GT1	1	SRR12535142
NODE_9_length_215325_cov_13.062826_39	-	-	GH152	1	SRR12535142
NODE_9_length_215325_cov_13.062826_55	-	-	GH73	1	SRR12535142
NODE_9_length_215325_cov_13.062826_164	-	-	GH130	1	SRR12535142
NODE_10_length_214125_cov_14.544131_62	-	-	CBM48+GH13_9	1	SRR12535142
NODE_10_length_214125_cov_14.544131_136	-	-	CBM50	1	SRR12535142
NODE_10_length_214125_cov_14.544131_198	-	-	GH1	1	SRR12535142
NODE_13_length_162913_cov_14.243203_19	-	-	CBM50+GH25	1	SRR12535142
NODE_13_length_162913_cov_14.243203_70	-	-	CBM50	1	SRR12535142
NODE_13_length_162913_cov_14.243203_85	-	-	GT2	1	SRR12535142
NODE_14_length_78874_cov_13.818723_5	-	-	GH38	1	SRR12535142
NODE_15_length_54344_cov_15.027556_50	-	-	GH13_29	1	SRR12535142
NODE_18_length_35048_cov_12.665846_2	-	-	GH13_30	1	SRR12535142
NODE_19_length_28596_cov_14.621272_31	-	-	GT2	1	SRR12535142
NODE_22_length_13245_cov_28.902577_5	-	-	GH23	1	SRR12535142
NODE_10_length_129015_cov_12.520910_22	GH112(6-717)	GH112(1)	GH112	3	SRR12535143
NODE_11_length_125747_cov_13.179629_100	GH4(7-187)	GH4(1)	GH4	3	SRR12535143
NODE_11_length_125747_cov_13.179629_114	GH73(295-410)	-	GH73	2	SRR12535143
NODE_12_length_124725_cov_13.578420_11	GH1(7-480)	GH1(2)	GH1	3	SRR12535143
NODE_12_length_124725_cov_13.578420_83	GH1(4-470)	GH1(11)	GH1	3	SRR12535143
NODE_13_length_121866_cov_12.894758_103	GT2_Glycos_transf_2(436-558)	-	-	1	SRR12535143
NODE_13_length_121866_cov_12.894758_104	GT4(215-358)	-	-	1	SRR12535143
NODE_13_length_121866_cov_12.894758_107	GT4(212-341)	GT4(191)	GT4	3	SRR12535143
NODE_13_length_121866_cov_12.894758_30	GH25(113-303)	GH25(33)	GH25	3	SRR12535143
NODE_13_length_121866_cov_12.894758_76	GH109(2-114)	-	-	1	SRR12535143
NODE_14_length_118301_cov_11.176570_103	CE1(13-249)	-	-	1	SRR12535143
NODE_14_length_118301_cov_11.176570_121	GT51(45-214)	GT51(58)	GT51	3	SRR12535143
NODE_14_length_118301_cov_11.176570_81	GH109(2-113)	-	-	1	SRR12535143
NODE_16_length_117398_cov_12.237152_48	GH1(4-459)	GH1(19)	GH1	3	SRR12535143
NODE_17_length_117231_cov_11.837734_55	GT2_Glycos_transf_2(13-178)	GT2(50)	GT2	3	SRR12535143
NODE_17_length_117231_cov_11.837734_89	GH1(2-472)	GH1(45)	GH1	3	SRR12535143
NODE_18_length_113801_cov_13.784375_101	GH43_24(22-267)	GH43(91)	GH43_24	3	SRR12535143
NODE_18_length_113801_cov_13.784375_85	CE9(6-365)	-	CE9	2	SRR12535143
NODE_18_length_113801_cov_13.784375_89	GT51(47-220)	GT51(13)	GT51	3	SRR12535143
NODE_19_length_100079_cov_11.069313_44	GT28(189-344)	GT28(25)	GT28	3	SRR12535143
NODE_1_length_279408_cov_12.753589_101	GT28(207-354)	-	GT28	2	SRR12535143
NODE_1_length_279408_cov_12.753589_156	GH109(4-115)	-	-	1	SRR12535143
NODE_1_length_279408_cov_12.753589_190	CBM66(377-542)+CBM66(565-729)+GH32(857-1167)+CBM66(1427-1583)	GH32(10)+CBM38(1)+CBM66(2)	CBM66+GH32	3	SRR12535143
NODE_1_length_279408_cov_12.753589_191	CBM66(239-391)+GH32(524-832)+CBM66(1094-1255)	GH32(3)+CBM38(1)+CBM66(1)	CBM66+GH32	3	SRR12535143
NODE_20_length_94652_cov_12.525015_27	CE10(422-660)	-	-	1	SRR12535143
NODE_21_length_84060_cov_12.840361_34	CE10(25-240)	-	-	1	SRR12535143
NODE_21_length_84060_cov_12.840361_75	GT14(3-237)	-	GT14	2	SRR12535143
NODE_22_length_83015_cov_12.261739_8	CE9(5-375)	CE9(43)	CE9	3	SRR12535143
NODE_23_length_82791_cov_13.457587_14	GH109(2-117)	-	-	1	SRR12535143
NODE_25_length_75540_cov_13.260539_31	GH13_14(259-573)	GH13(10)+CBM25(3)+CBM41(5)+CBM48(16)+CBM68(1)	CBM68+GH13_14	3	SRR12535143
NODE_25_length_75540_cov_13.260539_33	GT35(96-799)	GT35(1)	GT35	3	SRR12535143
NODE_25_length_75540_cov_13.260539_48	GT2_Glycos_transf_2(4-144)	GT2(18)	GT2	3	SRR12535143
NODE_25_length_75540_cov_13.260539_54	GT2_Glycos_transf_2(8-173)	GT2(83)+GT4(135)+GT8(43)	GT2	3	SRR12535143
NODE_25_length_75540_cov_13.260539_55	GT2_Glycos_transf_2(8-148)	GT2(115)+GT4(135)	GT2	3	SRR12535143
NODE_25_length_75540_cov_13.260539_62	CBM48(21-104)+GH13_9(172-459)	GH13(20)+CBM48(6)	CBM48+GH13_9	3	SRR12535143
NODE_27_length_68423_cov_11.886684_26	CE9(7-370)	CE9(4)	CE9	3	SRR12535143
NODE_27_length_68423_cov_11.886684_37	CE4(240-369)	CE4(67)	CE4	3	SRR12535143
NODE_27_length_68423_cov_11.886684_38	CE4(241-358)	CE4(67)	CE4	3	SRR12535143
NODE_28_length_66252_cov_11.692068_38	GT51(283-477)	GT51(5)	GT51	3	SRR12535143
NODE_28_length_66252_cov_11.692068_40	GT51(73-270)	GT51(5)	GT51	3	SRR12535143
NODE_29_length_65977_cov_11.903964_54	GH112(6-720)	GH112(1)	GH112	3	SRR12535143
NODE_2_length_271392_cov_11.327281_119	CE4(222-356)	-	-	1	SRR12535143
NODE_2_length_271392_cov_11.327281_12	CE4(243-359)	CE4(93)	CE4	3	SRR12535143
NODE_2_length_271392_cov_11.327281_133	GT4(205-353)	-	GT4	2	SRR12535143
NODE_2_length_271392_cov_11.327281_135	GT4(187-296)	-	-	1	SRR12535143
NODE_2_length_271392_cov_11.327281_136	GT2_Glycos_transf_2(7-148)	-	-	1	SRR12535143
NODE_2_length_271392_cov_11.327281_138	GT2_Glycos_transf_2(5-118)	-	-	1	SRR12535143
NODE_2_length_271392_cov_11.327281_14	CE1(91-258)	-	-	1	SRR12535143
NODE_2_length_271392_cov_11.327281_34	CE4(237-364)	-	CE4	2	SRR12535143
NODE_2_length_271392_cov_11.327281_56	GT4(164-312)	GT4(42)	GT4	3	SRR12535143
NODE_2_length_271392_cov_11.327281_58	GT4(208-355)	GT4(55)	GT4	3	SRR12535143
NODE_2_length_271392_cov_11.327281_77	GH25(6-181)	GH25(88)	GH25	3	SRR12535143
NODE_30_length_64409_cov_13.595299_1	GH13_29(25-368)	GH13(3)	GH13_29	3	SRR12535143
NODE_30_length_64409_cov_13.595299_50	GH1(3-471)	-	GH1	2	SRR12535143
NODE_30_length_64409_cov_13.595299_56	GH73(288-402)	GH73(56)	GH73	3	SRR12535143
NODE_30_length_64409_cov_13.595299_6	CE4(44-150)	CE4(84)	CE4	3	SRR12535143
NODE_31_length_55059_cov_13.405975_3	GT4(247-401)	-	GT4	2	SRR12535143
NODE_32_length_54460_cov_13.343070_27	GT2_Glycos_transf_2(5-123)	GT2(193)	GT2	3	SRR12535143
NODE_36_length_38279_cov_14.055672_31	GH109(5-119)	-	-	1	SRR12535143
NODE_36_length_38279_cov_14.055672_33	GH1(6-478)	GH1(11)	GH1	3	SRR12535143
NODE_36_length_38279_cov_14.055672_35	GH1(1-476)	GH1(57)	GH1	3	SRR12535143
NODE_39_length_34072_cov_12.430815_11	GH13_20(33-323)	GH13(61)	GH13	3	SRR12535143
NODE_39_length_34072_cov_12.430815_20	GH77(9-469)	GH77(8)	GH77	3	SRR12535143
NODE_39_length_34072_cov_12.430815_21	GT35(81-751)	GT35(1)	GT35	3	SRR12535143
NODE_3_length_259151_cov_11.343385_28	GH4(6-180)	GH4(1)	GH4	3	SRR12535143
NODE_42_length_28652_cov_13.618510_1	GH4(6-183)	GH4(2)	GH4	3	SRR12535143
NODE_44_length_25465_cov_12.220815_26	GH1(5-486)	GH1(1)	GH1	3	SRR12535143
NODE_48_length_13253_cov_14.412007_1	CE10(397-630)	-	-	1	SRR12535143
NODE_4_length_255330_cov_13.418863_237	GH1(5-481)	GH1(1)	GH1	3	SRR12535143
NODE_5_length_221933_cov_12.612671_122	GH1(6-480)	GH1(11)	GH1	3	SRR12535143
NODE_5_length_221933_cov_12.612671_170	GH38(5-268)	-	GH38	2	SRR12535143
NODE_5_length_221933_cov_12.612671_181	GH1(2-472)	GH1(1)	GH1	3	SRR12535143
NODE_6_length_196891_cov_12.079440_118	CE4(91-224)	-	-	1	SRR12535143
NODE_7_length_192182_cov_13.543074_61	GH1(3-454)	GH1(6)	GH1	3	SRR12535143
NODE_7_length_192182_cov_13.543074_63	GH38(3-254)	GH38(10)	GH38	3	SRR12535143
NODE_9_length_169369_cov_13.634712_69	GT5(3-475)	GT5(26)	GT5	3	SRR12535143
NODE_15_length_117960_cov_13.861244_83	-	GH0(66)	-	1	SRR12535143
NODE_8_length_172388_cov_11.098188_77	-	GH23(34)	GH23	2	SRR12535143
NODE_18_length_113801_cov_13.784375_88	-	GH23(192)+CBM50(120)	-	1	SRR12535143
NODE_3_length_259151_cov_11.343385_35	-	GH38(8)	-	1	SRR12535143
NODE_13_length_121866_cov_12.894758_105	-	GT0(93)	GT0	2	SRR12535143
NODE_13_length_121866_cov_12.894758_82	-	GT0(93)	GT0	2	SRR12535143
NODE_1_length_279408_cov_12.753589_220	-	CBM5(68)	-	1	SRR12535143
NODE_1_length_279408_cov_12.753589_82	-	CBM50(86)	-	1	SRR12535143
NODE_1_length_279408_cov_12.753589_58	-	-	GH23	1	SRR12535143
NODE_1_length_279408_cov_12.753589_194	-	-	GH170	1	SRR12535143
NODE_1_length_279408_cov_12.753589_199	-	-	GH1	1	SRR12535143
NODE_2_length_271392_cov_11.327281_141	-	-	GT4	1	SRR12535143
NODE_2_length_271392_cov_11.327281_148	-	-	GT2	1	SRR12535143
NODE_2_length_271392_cov_11.327281_193	-	-	GT4	1	SRR12535143
NODE_2_length_271392_cov_11.327281_240	-	-	GH5_11	1	SRR12535143
NODE_3_length_259151_cov_11.343385_115	-	-	GH28	1	SRR12535143
NODE_3_length_259151_cov_11.343385_118	-	-	GH13	1	SRR12535143
NODE_3_length_259151_cov_11.343385_174	-	-	GH23	1	SRR12535143
NODE_3_length_259151_cov_11.343385_210	-	-	GH23	1	SRR12535143
NODE_4_length_255330_cov_13.418863_20	-	-	GH13_31	1	SRR12535143
NODE_5_length_221933_cov_12.612671_56	-	-	GH13	1	SRR12535143
NODE_5_length_221933_cov_12.612671_62	-	-	CBM0	1	SRR12535143
NODE_5_length_221933_cov_12.612671_63	-	-	GH28	1	SRR12535143
NODE_5_length_221933_cov_12.612671_112	-	-	GT2	1	SRR12535143
NODE_5_length_221933_cov_12.612671_148	-	-	GH13_23	1	SRR12535143
NODE_5_length_221933_cov_12.612671_150	-	-	GH13_31	1	SRR12535143
NODE_6_length_196891_cov_12.079440_61	-	-	CBM50+GH25	1	SRR12535143
NODE_6_length_196891_cov_12.079440_148	-	-	GH130	1	SRR12535143
NODE_8_length_172388_cov_11.098188_6	-	-	GH1	1	SRR12535143
NODE_8_length_172388_cov_11.098188_20	-	-	GT47	1	SRR12535143
NODE_8_length_172388_cov_11.098188_103	-	-	GT2	1	SRR12535143
NODE_8_length_172388_cov_11.098188_133	-	-	GH13_30	1	SRR12535143
NODE_9_length_169369_cov_13.634712_71	-	-	CBM48+GH13_9	1	SRR12535143
NODE_11_length_125747_cov_13.179629_38	-	-	GH23	1	SRR12535143
NODE_11_length_125747_cov_13.179629_65	-	-	GT1	1	SRR12535143
NODE_11_length_125747_cov_13.179629_109	-	-	CBM50	1	SRR12535143
NODE_13_length_121866_cov_12.894758_75	-	-	GT4	1	SRR12535143
NODE_13_length_121866_cov_12.894758_79	-	-	GT4	1	SRR12535143
NODE_13_length_121866_cov_12.894758_92	-	-	GT2	1	SRR12535143
NODE_13_length_121866_cov_12.894758_96	-	-	GT2	1	SRR12535143
NODE_13_length_121866_cov_12.894758_101	-	-	GT9	1	SRR12535143
NODE_13_length_121866_cov_12.894758_106	-	-	GT4	1	SRR12535143
NODE_14_length_118301_cov_11.176570_75	-	-	GH23	1	SRR12535143
NODE_15_length_117960_cov_13.861244_39	-	-	GH23	1	SRR12535143
NODE_17_length_117231_cov_11.837734_24	-	-	GH152	1	SRR12535143
NODE_18_length_113801_cov_13.784375_35	-	-	GH13_11	1	SRR12535143
NODE_18_length_113801_cov_13.784375_57	-	-	GT58	1	SRR12535143
NODE_22_length_83015_cov_12.261739_32	-	-	GT2	1	SRR12535143
NODE_22_length_83015_cov_12.261739_39	-	-	CBM50	1	SRR12535143
NODE_23_length_82791_cov_13.457587_82	-	-	GH38	1	SRR12535143
NODE_25_length_75540_cov_13.260539_59	-	-	GH25	1	SRR12535143
NODE_25_length_75540_cov_13.260539_63	-	-	GT2	1	SRR12535143
NODE_26_length_72883_cov_13.862142_42	-	-	GH1	1	SRR12535143
NODE_27_length_68423_cov_11.886684_15	-	-	GT30	1	SRR12535143
NODE_27_length_68423_cov_11.886684_51	-	-	CBM50	1	SRR12535143
NODE_27_length_68423_cov_11.886684_53	-	-	GH73	1	SRR12535143
NODE_28_length_66252_cov_11.692068_52	-	-	GT2	1	SRR12535143
NODE_30_length_64409_cov_13.595299_2	-	-	GH13_29	1	SRR12535143
NODE_31_length_55059_cov_13.405975_25	-	-	GH3	1	SRR12535143
NODE_31_length_55059_cov_13.405975_41	-	-	GH23	1	SRR12535143
NODE_33_length_53607_cov_31.048411_37	-	-	GH23	1	SRR12535143
NODE_34_length_52147_cov_11.641503_48	-	-	GT83	1	SRR12535143
NODE_34_length_52147_cov_11.641503_53	-	-	GT4	1	SRR12535143
